uid,register_date,login_duration,login_days,login_count,churn_or_not,pay_in_may,pay_to_may,level
61382453000172,2/15/18,71599.148,27,106,0,0.00 ,0.00 ,14
62266535000172,2/15/18,149.611,1,1,1,0.00 ,0.00 ,7
64086568000172,2/15/18,625.275,1,1,0,0.00 ,0.00 ,3
64236015000172,2/15/18,729.954,1,1,0,0.00 ,0.00 ,7
64737964000173,2/17/18,91766.196,30,227,0,0.00 ,0.00 ,21
64774479000172,2/15/18,85436.591,26,59,0,0.00 ,0.00 ,18
65021129000172,2/15/18,61.277,1,1,1,0.00 ,0.00 ,1
65049496000172,2/15/18,27.059,1,1,1,0.00 ,0.00 ,3
65353078000172,2/15/18,614.383,1,1,0,0.00 ,0.00 ,2
655147040000159,2/1/18,564.018,1,1,0,0.00 ,0.00 ,15
67246185000172,2/15/18,8615.932,5,15,1,0.00 ,0.00 ,13
6774667000172,2/15/18,707.347,1,2,0,0.00 ,0.00 ,2
67854258000172,2/15/18,8991.278,17,25,1,0.00 ,0.00 ,15
68503093000172,2/15/18,82.086,1,1,1,0.00 ,0.00 ,2
68545534000172,2/15/18,69327.132,29,104,0,0.693,0.693,18
71414301000172,2/15/18,1142.977,1,1,1,0.00 ,0.00 ,2
7176193000172,2/15/18,654471.344,31,642,0,526.113,3061.093,26
71771218000172,2/15/18,248.065,1,1,0,0.00 ,0.00 ,3
72482158000172,2/15/18,9155.546,8,13,1,0.00 ,69.972,11
72495387000172,2/15/18,630.27,1,1,1,0.00 ,0.00 ,1
74081472000172,2/15/18,914.672,1,6,1,0.00 ,0.00 ,3
74435930000172,2/15/18,9631.232,9,15,0,0.00 ,0.00 ,9
74664727000172,2/15/18,170042.992,31,213,0,0.00 ,0.00 ,19
74914149000172,2/15/18,229.362,1,1,1,0.00 ,0.00 ,1
75287985000172,2/15/18,71725.451,31,172,0,0.00 ,251.867,18
77331618000172,2/15/18,448079.843,31,573,0,328.895,4024.629,23
77491721000172,2/15/18,16.086,1,1,1,0.00 ,0.00 ,4
77741356000172,2/15/18,3176.156,3,4,0,0.00 ,0.00 ,3
77880595000172,2/15/18,1153.072,2,2,1,0.00 ,0.00 ,14
78785847000172,2/15/18,103388.398,31,219,0,14.686,144.095,21
79117324000172,2/15/18,339.694,1,2,0,0.00 ,0.00 ,3
79546227000172,2/15/18,84237.187,30,148,0,1.386,15.358,18
80465389000172,2/15/18,1502.752,4,5,0,0.00 ,1.386,7
80752270000173,2/17/18,327892.649,31,411,0,0.00 ,0.00 ,20
81445660000172,2/15/18,14397.733,4,17,1,0.00 ,0.00 ,4
82427151000172,2/15/18,2423.327,2,4,1,0.00 ,0.00 ,3
84000963000172,2/15/18,40.924,1,1,1,0.00 ,0.00 ,1
84593009000172,2/15/18,32.87,1,1,1,0.00 ,0.00 ,2
85360796000172,2/15/18,80300.832,24,125,0,0.00 ,0.00 ,15
86336182000172,2/15/18,12085.24,13,30,0,0.00 ,0.00 ,11
86382078000172,2/15/18,69691.709,26,113,0,13.993,27.986,16
86828926000172,2/15/18,2157.21,1,1,1,0.00 ,0.00 ,3
8704272000172,2/15/18,1340.701,1,1,1,0.00 ,0.00 ,5
87089158000172,2/15/18,19.661,1,1,1,0.00 ,0.00 ,4
88775163000172,2/15/18,180.176,1,1,0,0.00 ,0.00 ,3
89481736000172,2/15/18,185.241,1,1,1,0.00 ,0.00 ,3
91041822000172,2/15/18,734.178,4,4,0,0.00 ,0.00 ,2
91880131000172,2/15/18,4.245,1,1,1,0.00 ,0.00 ,3
91969098000172,2/15/18,162315.577,28,202,0,0.00 ,0.00 ,19
93186612000172,2/15/18,201.881,3,3,1,0.00 ,0.00 ,2
93973740000172,2/15/18,909.936,1,1,1,0.00 ,0.00 ,2
94595061000172,2/15/18,331408.57,31,326,0,0.00 ,0.00 ,19
96472219000172,2/15/18,8893.588,6,20,1,0.00 ,13.979,17
97711209000172,2/15/18,222.619,1,1,1,0.00 ,0.00 ,6
977639000172,2/15/18,454678.775,31,1447,0,0.00 ,0.00 ,17
99156757000172,2/15/18,706677.14,31,904,0,158.046,385.420,21
102766393000171,2/14/18,574.172,1,2,1,0.00 ,0.00 ,3
104298555000172,2/15/18,138441.125,28,145,1,17.493,17.493,17
104992530000171,2/14/18,231.492,1,1,1,0.00 ,0.00 ,4
106202534000171,2/14/18,634.854,1,1,1,0.00 ,0.00 ,2
106957455000172,2/15/18,10646.646,23,46,0,0.00 ,20.979,16
108814748000171,2/14/18,323.142,1,1,1,0.00 ,0.00 ,1
108902605000171,2/14/18,77.885,1,1,1,0.00 ,0.00 ,3
108954085000171,2/14/18,234370.438,31,305,0,98.644,260.246,21
109107440000171,2/14/18,1952.08,3,3,1,0.00 ,0.00 ,4
110808845000171,2/14/18,109.031,1,1,1,0.00 ,0.00 ,4
11107992000171,2/14/18,25.7,1,1,1,0.00 ,0.00 ,4
111149712000171,2/14/18,373883.798,31,497,0,25.172,109.130,18
111450411000171,2/14/18,625.534,1,1,1,0.00 ,0.00 ,11
112028878000171,2/14/18,756.83,2,14,1,0.00 ,0.00 ,15
115261915000171,2/14/18,475021.569,31,575,0,1.386,8.372,18
115536000000171,2/14/18,761.42,1,1,1,0.00 ,0.00 ,1
116094016000171,2/14/18,23.253,1,1,1,0.00 ,0.00 ,6
116747998000171,2/14/18,7.011,1,1,1,0.00 ,0.00 ,3
118824485000171,2/14/18,229869.547,31,264,0,0.00 ,0.00 ,17
119452913000171,2/14/18,102.733,1,1,1,0.00 ,0.00 ,6
120168249000171,2/14/18,114134.81,31,277,0,0.00 ,0.00 ,12
121204805000171,2/14/18,66.857,1,1,1,0.00 ,0.00 ,8
121775815000171,2/14/18,718.043,1,1,1,0.00 ,0.00 ,11
122874538000171,2/14/18,284243.373,31,590,0,293.811,735.203,22
124655468000171,2/14/18,49697.484,14,78,0,0.00 ,0.00 ,14
125628036000171,2/14/18,1764.215,2,5,1,0.00 ,0.00 ,14
126316818000171,2/14/18,65117.286,31,165,0,0.00 ,0.00 ,16
127200327000171,2/14/18,2980.93,2,2,1,0.00 ,0.00 ,14
129091313000175,2/19/18,1284.403,1,1,0,1309.399,4031.825,28
132880429000176,2/21/18,823.196,1,1,0,0.693,0.693,19
135005861000171,2/14/18,1447.219,5,10,1,0.00 ,0.00 ,13
13558530000171,2/14/18,35250.377,27,70,0,13.993,13.993,15
136008583000171,2/14/18,177211.164,31,359,0,342.923,594.790,21
136538652000171,2/14/18,1294.289,3,4,1,0.00 ,0.00 ,3
139111848000171,2/14/18,618.238,1,1,1,0.00 ,0.00 ,4
140270548000171,2/14/18,663.994,1,1,0,0.00 ,0.00 ,1
143775303000171,2/14/18,3641.636,12,18,0,0.00 ,0.00 ,13
145071177000171,2/14/18,6676.555,7,13,1,0.00 ,0.00 ,12
149773679000171,2/14/18,14483.334,10,28,1,0.00 ,6.986,17
14983200000171,2/14/18,1500.999,3,6,1,0.00 ,0.00 ,1
1514247000171,2/14/18,15803.319,14,29,1,0.00 ,94.430,16
151799843000171,2/14/18,307657.495,31,854,0,4.879,4.879,20
152417766000171,2/14/18,2705.061,2,5,1,0.00 ,0.00 ,2
152509825000171,2/14/18,96182.585,30,147,0,0.00 ,3.493,18
152756890000171,2/14/18,1414.282,2,2,0,0.00 ,0.00 ,1
152768895000171,2/14/18,1615.155,3,5,1,0.00 ,0.00 ,2
153500117000171,2/14/18,3761.808,3,9,0,0.00 ,0.00 ,9
153570013000171,2/14/18,1505.484,2,9,0,0.00 ,2.079,10
156731921000171,2/14/18,4.033,1,1,1,0.00 ,0.00 ,2
157370775000171,2/14/18,274642.808,31,549,0,6.993,52.465,19
161641680000171,2/14/18,149688.179,31,260,0,27.986,81.837,17
161799748000171,2/14/18,502.955,1,1,0,0.00 ,3.493,14
162404403000171,2/14/18,27282.354,14,37,0,0.00 ,0.00 ,15
162415655000171,2/14/18,472954.127,31,923,0,0.693,0.693,19
162780852000171,2/14/18,927.517,4,7,0,0.00 ,0.00 ,12
162890812000171,2/14/18,2695.631,3,11,0,0.00 ,0.00 ,8
165036362000171,2/14/18,240671.765,31,456,0,91.665,330.911,23
165204742000171,2/14/18,33.411,1,1,1,0.00 ,0.00 ,1
165922193000171,2/14/18,17.26,1,1,0,0.00 ,0.00 ,5
166681814000171,2/14/18,99.699,1,1,1,0.00 ,0.00 ,4
168203731000171,2/14/18,1982.399,3,5,1,0.00 ,0.00 ,4
169418130000171,2/14/18,7606.639,18,39,0,0.00 ,0.00 ,15
170301299000171,2/14/18,50.717,1,1,0,0.00 ,0.00 ,4
170806099000171,2/14/18,20.356,1,1,1,0.00 ,0.00 ,5
170828245000171,2/14/18,195.391,1,1,0,0.00 ,0.00 ,4
170905902000171,2/14/18,1172.357,1,2,1,0.00 ,0.00 ,2
171009337000171,2/14/18,92385.026,31,126,0,0.00 ,0.00 ,18
171477991000171,2/14/18,560.584,1,1,0,0.00 ,0.00 ,3
173623632000171,2/14/18,6.314,1,1,0,0.00 ,0.00 ,4
174358208000171,2/14/18,155461.186,14,79,0,23.044,132.083,16
175024882000171,2/14/18,17407.721,29,48,0,17.493,262.395,17
175650858000171,2/14/18,119023.513,31,173,0,11.172,36.344,19
175806669000171,2/14/18,177.621,1,1,1,0.00 ,0.00 ,5
176231228000171,2/14/18,69.905,1,1,1,0.00 ,0.00 ,5
178254895000171,2/14/18,26.259,1,1,1,0.00 ,0.00 ,4
179887817000171,2/14/18,631.567,1,1,1,0.00 ,0.00 ,5
181729490000171,2/14/18,8586.929,20,33,1,0.00 ,0.00 ,9
181825610000171,2/14/18,83.812,1,1,0,0.00 ,0.00 ,10
184286991000171,2/14/18,149605.209,31,236,0,0.00 ,3.493,18
186327733000171,2/14/18,637247.101,31,641,0,694.743,940.289,24
186864240000171,2/14/18,896142.145,31,1122,0,18.179,18.179,22
189094723000171,2/14/18,265580.806,31,149,0,0.693,0.693,18
190747424000171,2/14/18,614.958,1,1,1,0.00 ,0.00 ,2
191090086000171,2/14/18,79030.519,31,302,0,0.00 ,0.00 ,15
191441150000171,2/14/18,358.445,2,2,0,0.00 ,0.00 ,1
194052035000171,2/14/18,268.578,1,1,0,0.00 ,0.00 ,3
19488961000170,2/13/18,138.508,1,1,0,0.00 ,234.983,17
195086063000171,2/14/18,768.357,1,1,0,0.00 ,0.00 ,3
19525216000171,2/14/18,30.489,1,1,1,0.00 ,0.00 ,1
196196635000171,2/14/18,10.203,2,2,0,0.00 ,0.00 ,1
198111386000171,2/14/18,62880.613,31,250,0,0.00 ,6.993,17
198157534000171,2/14/18,140.954,1,1,1,0.00 ,0.00 ,1
199248854000171,2/14/18,126.455,1,1,1,0.00 ,0.00 ,2
199539346000171,2/14/18,50.847,1,1,1,0.00 ,0.00 ,1
199769428000171,2/14/18,12.81,1,1,1,0.00 ,0.00 ,7
200593447000171,2/14/18,43219.025,30,96,0,0.00 ,0.00 ,13
204416770000171,2/14/18,3047.732,11,13,0,0.00 ,0.00 ,12
206654370000171,2/14/18,32250.728,31,58,0,0.00 ,0.693,19
20678788000181,2/28/18,178.796,1,1,0,153.881,671.559,18
207079289000171,2/14/18,415868.623,31,740,0,31.486,259.525,23
209262007000171,2/14/18,43073.461,29,145,0,0.00 ,0.00 ,15
209536968000171,2/14/18,292623.423,31,294,0,249.711,291.669,21
211575985000171,2/14/18,8615.388,5,12,1,17.493,31.486,16
212899375000171,2/14/18,2497.661,1,1,1,0.00 ,0.00 ,4
21302359000171,2/14/18,684755.357,31,799,0,0.00 ,0.00 ,18
214388100000171,2/14/18,660.494,2,2,0,0.00 ,17.493,10
214594671000171,2/14/18,1240.791,1,2,0,0.00 ,0.00 ,2
214753429000171,2/14/18,38701.047,27,63,0,0.00 ,66.458,18
214961941000171,2/14/18,893815.759,31,985,0,34.258,3160.143,27
215106910000171,2/14/18,2469.939,2,2,0,0.00 ,0.00 ,5
215544661000171,2/14/18,5.849,1,1,1,0.00 ,0.00 ,3
217075512000171,2/14/18,23.954,1,1,1,0.00 ,0.00 ,1
217217740000171,2/14/18,4.44,1,1,0,0.00 ,0.00 ,2
218796313000171,2/14/18,1304.257,1,1,1,0.00 ,0.00 ,4
219168144000171,2/14/18,269.072,3,4,0,0.00 ,0.00 ,12
219532931000171,2/14/18,50.508,2,2,0,0.00 ,0.00 ,8
220333291000171,2/14/18,209.809,1,1,1,0.00 ,0.00 ,5
220727473000171,2/14/18,168473.857,31,327,0,0.00 ,0.00 ,15
220813971000171,2/14/18,76542.016,31,115,0,0.693,0.693,14
222167591000171,2/14/18,807.586,1,1,1,0.00 ,0.00 ,5
223772923000180,2/27/18,1069.741,1,4,0,0.00 ,0.00 ,17
226423382000171,2/14/18,1664.775,2,4,1,0.00 ,0.00 ,4
228257861000171,2/14/18,145.934,1,1,1,0.00 ,0.00 ,2
228563713000171,2/14/18,172270.274,31,501,0,0.00 ,0.00 ,17
230512951000171,2/14/18,3.833,1,1,0,0.00 ,0.00 ,2
230940715000171,2/14/18,481.393,2,4,0,0.00 ,0.00 ,1
231134530000171,2/14/18,22216.568,20,74,0,0.00 ,0.00 ,16
231708830000171,2/14/18,217767.619,31,910,0,0.00 ,0.00 ,19
233181633000171,2/14/18,2421.241,1,2,1,0.00 ,3.493,6
233763507000171,2/14/18,263.192,1,1,1,0.00 ,0.00 ,3
234089941000171,2/14/18,1558.585,2,2,0,0.00 ,0.00 ,3
234287078000171,2/14/18,985.161,3,3,0,0.00 ,0.00 ,11
235160608000175,2/19/18,455233.516,31,734,0,675.969,1614.060,30
235840651000171,2/14/18,4938.254,5,11,1,3.493,3.493,4
235987326000171,2/14/18,604.454,1,1,1,0.00 ,0.00 ,2
236420523000171,2/14/18,70.744,1,1,0,0.00 ,0.00 ,2
236729554000171,2/14/18,173610.317,31,260,0,0.00 ,0.00 ,15
236982592000171,2/14/18,1266.853,1,2,0,0.00 ,0.00 ,2
237028661000171,2/14/18,1257.319,2,2,1,0.00 ,0.00 ,1
237326291000171,2/14/18,1200.361,2,2,1,0.00 ,0.00 ,5
237441889000171,2/14/18,81591.134,29,92,0,0.00 ,0.00 ,16
237598519000171,2/14/18,1239.626,1,2,1,0.00 ,0.00 ,2
237619275000171,2/14/18,466.397,1,1,1,0.00 ,0.00 ,9
238750356000171,2/14/18,723.426,1,1,1,0.00 ,0.00 ,3
239168065000170,2/13/18,7560.577,2,4,0,500.206,842.996,20
239290765000171,2/14/18,69.862,1,1,0,0.00 ,0.00 ,2
239441513000171,2/14/18,611.413,1,1,1,0.00 ,0.00 ,2
239510727000171,2/14/18,1895.742,1,3,1,0.00 ,0.00 ,5
240291742000171,2/14/18,613.136,1,1,1,0.00 ,0.00 ,2
240314699000171,2/14/18,73.741,1,1,0,0.00 ,0.00 ,2
242033789000171,2/14/18,34.264,1,1,1,0.00 ,0.00 ,1
243635732000171,2/14/18,752.857,2,3,1,0.00 ,0.00 ,2
246240292000171,2/14/18,23.518,1,1,1,0.00 ,0.00 ,1
24756780000171,2/14/18,202.098,1,1,1,0.00 ,0.00 ,3
247677791000171,2/14/18,357.399,1,1,1,0.00 ,0.00 ,2
247689315000171,2/14/18,602.28,1,1,0,0.00 ,0.00 ,1
248991053000171,2/14/18,294401.969,31,299,0,374.381,605.269,18
249070917000171,2/14/18,234798.381,31,693,0,69.951,129.416,20
249552639000171,2/14/18,8617.16,11,17,1,0.00 ,0.00 ,14
249673331000171,2/14/18,437.9,1,1,0,0.00 ,0.00 ,3
250107794000171,2/14/18,1399.469,2,4,1,0.00 ,0.00 ,2
253455595000171,2/14/18,360.913,1,1,0,0.00 ,0.00 ,4
255137827000171,2/14/18,188.784,1,1,0,0.00 ,0.00 ,5
256768770000171,2/14/18,779.713,1,1,1,0.00 ,0.00 ,1
256837974000171,2/14/18,72.557,1,1,1,0.00 ,0.00 ,1
257215930000171,2/14/18,54387.215,31,279,0,0.693,0.693,14
258465302000171,2/14/18,176.25,1,1,0,0.00 ,0.00 ,3
258703615000177,2/22/18,3834.192,4,11,1,0.00 ,1.386,15
259021688000171,2/14/18,511958.101,31,1108,0,381.283,1487.269,25
259691435000171,2/15/18,67.796,1,1,1,0.00 ,0.00 ,4
260238677000171,2/15/18,87824.317,31,156,0,0.00 ,0.00 ,11
260978459000171,2/15/18,138.433,1,1,0,0.00 ,0.00 ,7
264070551000171,2/15/18,1641.404,1,1,1,0.00 ,0.00 ,3
264192511000171,2/15/18,147.028,1,2,0,0.00 ,0.00 ,2
264436782000171,2/15/18,1001.075,2,2,1,0.00 ,0.00 ,2
264848190000171,2/15/18,89353.117,31,310,0,55.979,475.755,21
265659418000171,2/15/18,19806.869,21,36,1,0.693,28.665,11
267188827000171,2/15/18,2214.369,3,14,1,0.00 ,0.00 ,3
267945564000171,2/15/18,145.892,1,1,0,0.00 ,0.00 ,8
267967048000171,2/15/18,611.755,1,1,1,0.00 ,0.00 ,4
27040832000171,2/14/18,56273.366,29,88,0,0.00 ,0.00 ,18
270500011000170,2/13/18,955.722,1,1,0,72.737,1059.968,21
270892669000171,2/15/18,20.543,1,1,1,0.00 ,0.00 ,1
270945213000171,2/15/18,8.744,1,1,0,0.00 ,0.00 ,3
271008941000171,2/15/18,872.098,1,1,0,0.00 ,0.00 ,2
272398808000171,2/15/18,81.591,1,1,1,0.00 ,0.00 ,3
273257432000171,2/15/18,611410.618,31,433,0,0.00 ,0.00 ,18
273546226000171,2/15/18,2102.798,4,4,0,0.00 ,0.00 ,4
274697232000171,2/15/18,915.639,1,1,1,0.00 ,0.00 ,2
275649093000171,2/15/18,251897.692,31,604,0,0.00 ,0.00 ,19
276157770000171,2/15/18,48030.013,13,77,0,3.493,158.760,18
276465943000171,2/15/18,235683.458,31,598,0,0.00 ,10.486,19
276846731000171,2/15/18,1608.979,1,2,0,0.00 ,0.00 ,5
279493056000171,2/15/18,65.33,1,1,1,0.00 ,0.00 ,3
279823720000171,2/15/18,368.928,1,1,1,0.00 ,0.00 ,1
280265507000171,2/15/18,903.388,1,1,1,0.00 ,0.00 ,2
280749255000169,2/12/18,33.354,1,1,1,0.00 ,0.00 ,7
281146009000170,2/13/18,230682.517,31,432,0,41.972,437.241,21
281964197000171,2/15/18,367.396,1,2,0,0.00 ,0.00 ,2
282012641000171,2/15/18,32986.117,22,40,0,0.00 ,0.00 ,10
282314491000171,2/15/18,601.15,1,1,1,0.00 ,0.00 ,10
284042958000171,2/15/18,618.831,1,1,1,0.00 ,17.486,2
284238338000171,2/15/18,485.137,1,1,0,0.00 ,0.00 ,2
285497933000171,2/15/18,213508.897,31,261,0,0.00 ,253.904,23
285823540000171,2/15/18,780.579,2,2,1,0.00 ,0.00 ,2
286413482000171,2/15/18,294.911,3,3,1,0.00 ,0.00 ,1
286873121000171,2/15/18,3201.996,2,7,1,0.00 ,0.00 ,1
288000213000171,2/15/18,2473.042,8,8,1,0.00 ,34.979,15
288226765000171,2/15/18,310.057,1,1,1,0.00 ,0.00 ,5
288550328000170,2/13/18,6501.995,1,7,0,951.762,4644.045,27
289037417000171,2/15/18,520627.24,31,752,0,98.630,197.274,21
289073128000171,2/15/18,936.237,1,1,1,0.00 ,0.00 ,1
289381315000171,2/15/18,1037.789,1,1,1,0.00 ,0.00 ,3
289595958000171,2/15/18,392199.518,31,791,0,345.548,1593.081,23
289724072000171,2/15/18,66.661,1,1,1,0.00 ,0.00 ,8
290021353000171,2/15/18,244685.77,31,371,0,0.00 ,0.00 ,21
291716880000171,2/15/18,446852.25,31,430,0,0.00 ,67.137,22
291947797000171,2/15/18,608.285,1,1,1,0.00 ,0.00 ,2
292022267000171,2/15/18,25287.168,27,54,0,0.00 ,0.00 ,15
294267506000171,2/15/18,103.125,1,1,1,0.00 ,0.00 ,7
294605174000171,2/15/18,80866.572,31,215,0,7.686,14.679,19
294966224000171,2/15/18,6871.08,14,30,1,0.00 ,0.00 ,14
297113160000171,2/15/18,521.364,1,1,0,0.00 ,0.00 ,2
297292124000171,2/15/18,911.439,2,2,1,0.00 ,0.00 ,8
297616835000171,2/15/18,4360.028,21,35,0,0.00 ,0.00 ,12
297708321000171,2/15/18,74.075,1,1,1,0.00 ,0.00 ,4
298557550000171,2/15/18,37.579,1,1,1,0.00 ,0.00 ,2
298895697000171,2/15/18,240.524,1,1,1,0.00 ,0.00 ,1
299626642000171,2/15/18,47.284,1,1,1,0.00 ,0.00 ,1
300470129000171,2/15/18,56.148,1,1,1,0.00 ,0.00 ,2
300655174000171,2/15/18,53.905,1,1,1,0.00 ,0.00 ,1
301923742000171,2/15/18,863.423,1,3,1,0.00 ,0.00 ,4
302278741000171,2/15/18,4946.885,7,7,1,0.00 ,0.00 ,8
302376781000171,2/15/18,198.768,1,1,1,0.00 ,0.00 ,4
302624629000171,2/15/18,7.332,1,1,0,0.00 ,0.00 ,1
302657049000171,2/15/18,14.698,1,1,1,0.00 ,0.00 ,4
303176829000171,2/15/18,395.011,1,1,1,0.00 ,0.00 ,2
303355378000171,2/15/18,250.916,1,1,1,0.00 ,0.00 ,5
304151679000171,2/15/18,8505.837,5,12,0,0.00 ,0.00 ,5
304646814000171,2/15/18,12395.778,5,43,1,0.00 ,0.00 ,12
304753652000171,2/15/18,897.235,1,3,1,0.00 ,0.00 ,3
305801885000171,2/15/18,104.64,1,1,1,0.00 ,0.00 ,1
305901669000171,2/15/18,166713.429,31,197,0,0.00 ,0.00 ,14
306346522000171,2/15/18,763.946,1,3,0,0.00 ,0.00 ,4
307296811000170,2/13/18,9973.242,1,7,0,235.074,588.357,23
307600775000171,2/15/18,617.712,1,1,1,0.00 ,0.00 ,1
310969017000171,2/15/18,67.752,1,1,1,0.00 ,0.00 ,3
312644958000171,2/15/18,601.769,1,1,1,0.00 ,0.00 ,5
312750633000171,2/15/18,659.701,1,1,1,0.00 ,0.00 ,3
312882368000171,2/15/18,69.509,1,1,1,0.00 ,0.00 ,2
313446797000171,2/15/18,616.641,1,1,0,0.00 ,0.00 ,4
314908791000171,2/15/18,743.515,1,1,1,0.00 ,27.986,12
315491052000171,2/15/18,545.692,1,1,1,0.00 ,0.00 ,2
315528781000171,2/15/18,904.99,1,3,1,0.00 ,0.00 ,1
315800008000171,2/15/18,5545.212,4,5,1,0.00 ,0.00 ,11
316590579000171,2/15/18,2903.424,1,2,1,0.00 ,0.00 ,5
317152683000171,2/15/18,351.97,1,2,1,0.00 ,0.00 ,4
317317762000171,2/15/18,326444.495,31,357,0,0.00 ,0.00 ,16
317606953000171,2/15/18,151457.859,31,242,0,0.00 ,0.00 ,18
318421817000171,2/15/18,314.692,1,1,1,0.00 ,0.00 ,1
318521975000171,2/15/18,1969.527,1,2,0,0.00 ,0.00 ,5
318968720000171,2/15/18,40806.143,15,39,1,0.00 ,0.00 ,16
319521709000171,2/15/18,306827.149,31,290,0,59.451,143.395,18
320421340000170,2/13/18,3290.518,1,4,1,462.567,2594.151,25
320492240000171,2/15/18,8111.988,3,5,1,0.00 ,0.00 ,8
320516672000171,2/15/18,731597.387,31,1509,0,51.002,51.002,19
321016132000171,2/15/18,756.739,1,1,0,0.00 ,0.00 ,3
321607370000171,2/15/18,2655.56,3,7,0,0.00 ,0.00 ,5
321729444000171,2/15/18,148.73,1,1,1,0.00 ,0.00 ,1
323851706000171,2/15/18,1467.741,3,3,0,0.00 ,0.00 ,3
323939410000171,2/15/18,31354.637,29,64,0,0.00 ,0.00 ,11
324338892000171,2/15/18,5095.926,4,9,1,0.00 ,0.00 ,4
325031400000175,2/20/18,946.744,1,3,0,20.979,20.979,19
325156269000171,2/15/18,176809.554,31,275,0,0.00 ,66.423,22
325468807000171,2/15/18,10178.456,10,17,1,0.00 ,0.00 ,12
326103339000171,2/15/18,4052.864,2,3,1,0.00 ,0.00 ,9
326207951000171,2/15/18,87.345,1,1,0,0.00 ,0.00 ,1
326340970000171,2/15/18,1509.238,3,4,1,0.00 ,35.672,15
327070476000171,2/15/18,320308.314,31,1033,0,27.986,45.472,17
327995272000171,2/15/18,1332.317,1,2,1,0.00 ,0.00 ,2
328016789000171,2/15/18,1707.207,4,4,0,0.00 ,0.00 ,5
328208554000171,2/15/18,749.187,1,1,1,0.00 ,0.00 ,4
328941855000171,2/15/18,189.599,1,1,1,0.00 ,0.00 ,1
329433304000171,2/15/18,103.637,1,1,1,0.00 ,0.00 ,1
329627753000171,2/15/18,26.844,1,1,1,0.00 ,0.00 ,1
329734470000171,2/15/18,419128.587,31,520,0,0.693,0.693,21
330020510000171,2/15/18,1173.929,2,3,1,0.00 ,0.00 ,3
330056140000171,2/15/18,1911.982,1,1,1,0.00 ,0.00 ,3
330291223000171,2/15/18,802.8,1,2,1,0.00 ,0.00 ,1
330799707000171,2/15/18,892.245,2,2,1,0.00 ,0.00 ,2
331020296000171,2/15/18,501638.702,31,583,0,0.00 ,0.00 ,17
331127747000171,2/15/18,5479.281,4,12,1,0.00 ,55.951,18
331294712000171,2/15/18,271996.487,31,461,0,0.00 ,0.00 ,19
331641501000171,2/15/18,6354.606,7,26,1,0.00 ,35.651,18
332581810000171,2/15/18,445943.056,31,1031,0,6.986,106.309,22
333755289000171,2/15/18,412.312,1,1,1,0.00 ,0.00 ,4
334494607000171,2/15/18,196961.781,31,476,0,18.186,161.567,21
334788888000171,2/15/18,688.116,1,1,1,0.00 ,0.00 ,2
335470825000171,2/15/18,114.275,1,1,1,0.00 ,0.00 ,1
336045899000171,2/15/18,37553.592,28,65,0,0.693,0.693,16
336123920000175,2/20/18,9626.649,1,15,0,2.079,86.009,20
336518455000171,2/15/18,60361.507,23,104,1,0.00 ,0.00 ,13
336661480000171,2/15/18,264.565,1,1,1,0.00 ,0.00 ,9
337639974000178,2/24/18,13351.374,12,50,0,0.00 ,11.172,14
337834952000171,2/15/18,178.475,1,1,1,0.00 ,0.00 ,3
338258738000171,2/15/18,1506.25,2,3,1,0.00 ,171.395,18
338457736000171,2/15/18,619679.409,31,1043,0,159.488,649.971,18
338563875000171,2/15/18,98.769,1,1,1,0.00 ,0.00 ,2
340105572000175,2/20/18,7498.643,1,5,0,214.774,959.833,22
340516087000171,2/15/18,3123.406,2,3,1,0.00 ,0.00 ,16
342067929000171,2/15/18,85.867,1,1,1,0.00 ,0.00 ,6
342400089000171,2/15/18,268085.677,30,173,0,0.00 ,0.00 ,19
342589710000171,2/15/18,3036.19,1,1,1,0.00 ,0.00 ,1
343478505000171,2/15/18,5.784,1,1,1,0.00 ,0.00 ,3
343524291000171,2/15/18,1489.354,1,1,1,0.00 ,0.00 ,2
343926091000171,2/15/18,609.641,1,1,1,0.00 ,0.00 ,2
344127610000171,2/15/18,543914.224,31,1134,0,230.888,834.043,23
344184145000171,2/15/18,1542.463,4,5,1,0.00 ,0.00 ,15
344839771000171,2/15/18,65064.819,16,149,1,56.658,1066.394,23
345197115000171,2/15/18,3594.497,2,2,0,0.00 ,0.00 ,4
345516013000171,2/15/18,10209.928,15,15,0,0.00 ,0.00 ,13
347052953000171,2/15/18,2038.22,2,2,1,0.00 ,0.00 ,13
347957396000171,2/15/18,94856.622,17,183,0,0.00 ,0.00 ,17
348806836000171,2/15/18,159.698,1,1,1,0.00 ,0.00 ,3
349131958000171,2/15/18,21671.753,26,74,1,0.00 ,0.00 ,16
349832330000171,2/15/18,706.903,1,1,1,0.00 ,0.00 ,2
350012723000171,2/15/18,23482.202,20,50,0,0.00 ,0.00 ,13
350461223000171,2/15/18,116209.048,31,474,0,10.486,59.444,20
350971119000171,2/15/18,80434.658,29,123,0,0.693,0.693,16
351241176000171,2/15/18,309.173,1,2,1,0.00 ,0.00 ,3
352116192000171,2/15/18,9.256,1,1,1,0.00 ,0.00 ,3
353774307000171,2/15/18,166.225,1,1,1,0.00 ,0.00 ,2
353864745000171,2/15/18,3027.142,3,5,0,0.00 ,0.00 ,2
354226655000171,2/15/18,325351.612,31,375,0,49.665,186.774,20
